fault_id,fault,fault_type,source,location,is_branch,detected,detecting_vector_count,first_detecting_vector,total_po_mismatches,PO_388,PO_389,PO_390,PO_391,PO_418,PO_419,PO_420,PO_421,PO_422,PO_423,PO_446,PO_447,PO_448,PO_449,PO_450,PO_767,PO_768,PO_850,PO_863,PO_864,PO_865,PO_866,PO_874,PO_878,PO_879,PO_880
853,762/SA1,SA1,762,762,False,True,10,31.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,2,1,1
854,763/SA1,SA1,763,763,False,True,8,137.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,1,2
855,764/SA1,SA1,764,764,False,True,8,188.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
856,765/SA1,SA1,765,765,False,True,34,9.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0
857,766/SA1,SA1,766,766,False,True,14,64.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0
858,767/SA0,SA0,767,767,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,767/SA1,SA1,767,767,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,768/SA0,SA0,768,768,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,768/SA1,SA1,768,768,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,769/SA1,SA1,769,769,False,True,107,5.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0
863,770/SA1,SA1,770,770,False,True,118,21.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
864,771/SA1,SA1,771,771,False,True,126,5.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
865,772/SA1,SA1,772,772,False,True,125,10.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0
866,773->788/SA0,SA0,773,788,True,True,47,13.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
867,773->789/SA1,SA1,773,789,True,True,52,3.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
868,773->795/SA1,SA1,773,795,True,True,126,2.0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,68,8,22,40
869,773/SA0,SA0,773,773,False,True,121,13.0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,15,46,6,10,19
870,777/SA1,SA1,777,777,False,True,125,6.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0
871,778->790/SA0,SA0,778,790,True,True,33,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
872,778->791/SA1,SA1,778,791,True,True,47,27.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
873,778/SA0,SA0,778,778,False,True,57,2.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
874,781/SA1,SA1,781,781,False,True,103,16.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0
875,782->792/SA0,SA0,782,792,True,True,37,13.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
876,782->793/SA1,SA1,782,793,True,True,37,11.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
877,782/SA0,SA0,782,782,False,True,64,13.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
878,785/SA1,SA1,785,785,False,True,99,6.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0
879,786/SA1,SA1,786,786,False,True,81,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
880,787/SA1,SA1,787,787,False,True,86,10.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
881,788/SA0,SA0,788,788,False,True,101,11.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
882,788/SA1,SA1,788,788,False,True,99,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
883,789/SA0,SA0,789,789,False,True,21,15.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
884,790/SA0,SA0,790,790,False,True,68,20.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
885,790/SA1,SA1,790,790,False,True,80,2.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
886,791/SA0,SA0,791,791,False,True,24,15.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
887,792/SA0,SA0,792,792,False,True,67,22.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0
888,792/SA1,SA1,792,792,False,True,74,11.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
889,793/SA0,SA0,793,793,False,True,27,64.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
890,795/SA1,SA1,795,795,False,True,67,32.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,6,10,19
891,796->806/SA0,SA0,796,806,True,True,53,32.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
892,796->807/SA1,SA1,796,807,True,True,49,3.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
893,796->812/SA1,SA1,796,812,True,True,88,3.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
894,796->813/SA1,SA1,796,813,True,True,43,3.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
895,796->814/SA1,SA1,796,814,True,True,59,2.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,18,0,0
896,796/SA0,SA0,796,796,False,True,127,21.0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,84,13,22,38
897,8->269/SA1,SA1,8,269,True,True,58,12.0,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,8->279/SA1,SA1,8,279,True,True,44,15.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,9,6,19,10,12,12,8
899,8->280/SA1,SA1,8,280,True,True,16,146.0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
900,8->309/SA1,SA1,8,309,True,True,169,15.0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,87,0,0
901,8/SA0,SA0,8,8,False,True,242,1.0,383,0,0,0,0,50,0,0,0,0,0,0,0,14,7,0,0,0,6,8,8,7,152,10,103,11,7
902,8/SA1,SA1,8,8,False,True,233,12.0,370,0,0,0,0,58,0,0,0,0,0,0,0,10,10,0,0,0,6,16,9,6,129,10,96,12,8
903,80->287/SA1,SA1,80,287,True,True,2,139.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
904,80->291/SA1,SA1,80,291,True,True,115,3.0,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,80->293/SA1,SA1,80,293,True,True,117,1.0,117,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,80->295/SA1,SA1,80,295,True,True,132,3.0,132,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,80/SA0,SA0,80,80,False,True,266,2.0,400,0,129,0,0,0,0,134,127,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,0,1,0
908,80/SA1,SA1,80,80,False,True,236,1.0,368,0,115,0,0,0,0,117,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
909,802/SA1,SA1,802,802,False,True,122,11.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
910,803/SA1,SA1,803,803,False,True,92,15.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
911,804/SA1,SA1,804,804,False,True,94,22.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
912,805/SA1,SA1,805,805,False,True,198,11.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0
913,806/SA0,SA0,806,806,False,True,91,42.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0
914,806/SA1,SA1,806,806,False,True,102,3.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0
915,807/SA0,SA0,807,807,False,True,31,31.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
916,811/SA0,SA0,811,811,False,True,743,2.0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0
917,812/SA1,SA1,812,812,False,True,38,31.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
918,813/SA1,SA1,813,813,False,True,22,31.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
919,814/SA1,SA1,814,814,False,True,31,21.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,13,0,0
920,815->830/SA0,SA0,815,830,True,True,25,21.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
921,815->831/SA1,SA1,815,831,True,True,66,3.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
922,815->841/SA1,SA1,815,841,True,True,388,2.0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0
923,815/SA0,SA0,815,815,False,True,176,8.0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,46,0,0
924,819->832/SA0,SA0,819,832,True,True,36,58.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
925,819->833/SA1,SA1,819,833,True,True,46,33.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
926,819/SA0,SA0,819,819,False,True,64,31.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
927,822->834/SA0,SA0,822,834,True,True,36,1.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
928,822->835/SA1,SA1,822,835,True,True,65,3.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
929,822/SA0,SA0,822,822,False,True,65,1.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
930,825/SA1,SA1,825,825,False,True,122,31.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
931,826/SA1,SA1,826,826,False,True,242,3.0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0
932,827/SA1,SA1,827,827,False,True,193,2.0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0
933,828/SA1,SA1,828,828,False,True,188,1.0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0
934,830/SA0,SA0,830,830,False,True,105,20.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
935,830/SA1,SA1,830,830,False,True,91,3.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0
936,831/SA0,SA0,831,831,False,True,21,13.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
937,832/SA0,SA0,832,832,False,True,123,3.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
938,832/SA1,SA1,832,832,False,True,82,33.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
939,833/SA0,SA0,833,833,False,True,28,31.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
940,834/SA0,SA0,834,834,False,True,106,27.0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
941,834/SA1,SA1,834,834,False,True,101,1.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
942,835/SA0,SA0,835,835,False,True,29,31.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
943,837/SA0,SA0,837,837,False,True,649,1.0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0
944,838/SA0,SA0,838,838,False,True,745,1.0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0
945,839/SA0,SA0,839,839,False,True,751,1.0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0
946,841/SA1,SA1,841,841,False,True,151,8.0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
947,842/SA1,SA1,842,842,False,True,126,13.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0
948,843/SA1,SA1,843,843,False,True,151,3.0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0
949,844/SA1,SA1,844,844,False,True,135,27.0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
950,845/SA1,SA1,845,845,False,True,242,1.0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0
951,849/SA1,SA1,849,849,False,True,289,1.0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
952,85/SA1,SA1,85,85,False,True,257,4.0,257,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,850/SA0,SA0,850,850,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,850/SA1,SA1,850,850,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,854/SA0,SA0,854,854,False,True,646,1.0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0
956,859/SA1,SA1,859,859,False,True,243,1.0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0
957,86/SA1,SA1,86,86,False,True,278,1.0,278,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,860/SA1,SA1,860,860,False,True,237,11.0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0
959,861/SA1,SA1,861,861,False,True,263,1.0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
960,863/SA0,SA0,863,863,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,863/SA1,SA1,863,863,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,864/SA0,SA0,864,864,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,864/SA1,SA1,864,864,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,865/SA0,SA0,865,865,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,865/SA1,SA1,865,865,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,866/SA0,SA0,866,866,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,866/SA1,SA1,866,866,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,867/SA0,SA0,867,867,False,True,650,1.0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0
969,868/SA0,SA0,868,868,False,True,623,1.0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0
970,869/SA0,SA0,869,869,False,True,651,1.0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651
971,87/SA0,SA0,87,87,False,True,183,11.0,250,0,0,0,0,0,0,0,0,0,119,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0
972,874/SA0,SA0,874,874,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,874/SA1,SA1,874,874,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,878/SA0,SA0,878,878,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,878/SA1,SA1,878,878,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,879/SA0,SA0,879,879,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,879/SA1,SA1,879,879,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,88/SA0,SA0,88,88,False,True,173,5.0,234,0,0,0,0,0,0,0,0,0,113,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
979,880/SA0,SA0,880,880,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,880/SA1,SA1,880,880,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,89/SA1,SA1,89,89,False,True,349,4.0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0
982,90/SA1,SA1,90,90,False,True,379,3.0,379,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,91->301/SA1,SA1,91,301,True,True,268,3.0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0
984,91->302/SA0,SA0,91,302,True,True,245,5.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0
985,91->332/SA1,SA1,91,332,True,True,129,6.0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
986,91->502/SA1,SA1,91,502,True,True,14,49.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0
987,91/SA0,SA0,91,91,False,True,494,2.0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,12,0,7,116,0
988,91/SA1,SA1,91,91,False,True,530,1.0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,10,0,7,129,0
989,96->301/SA1,SA1,96,301,True,True,245,5.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0
990,96->302/SA0,SA0,96,302,True,True,268,3.0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0
991,96->333/SA1,SA1,96,333,True,True,109,6.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
992,96->504/SA1,SA1,96,504,True,True,9,33.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0
993,96/SA0,SA0,96,96,False,True,517,2.0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,4,0,0,9,130
994,96/SA1,SA1,96,96,False,True,507,1.0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,6,0,3,4,109
